block_time,fees,score,block_hash
21.97,1.93899157,92.60000000000001,000000000000000000011faf979e473839856c8a6b7f70f59cd6a9d0f15de26f
12.59,1.67513196,94.6,0000000000000000000306a2cdfa8dc26442025522f10fefd47088e19a105318
4.53,1.3053866,74.7,00000000000000000002b6cb127f4441eaa761a6f388a34b598697bf68f62407
16.3,1.95623052,90.7,00000000000000000002de6a554a5cf8b0bf7d74f71bb3344b2f2118ab25d68e
26.04,2.28942309,98.9,000000000000000000015f63ccbab9bb892a2cad1c78ed13ea4a111cd50aa51f
7.23,1.66582668,75.8,00000000000000000000c43d7afda0c4b15500ae2d6c40647cfc5560481c99fd
11.39,1.82990511,80.4,00000000000000000000136ca9464ad4a8cb0bad2ce27976466ef90c9d1fa8dc
9.92,1.76872359,87.1,000000000000000000020b6700898d04496846f842724001aeef922b21aa18be
17.25,2.02519683,90.60000000000001,000000000000000000015aaff224ca203d741b5f9fc1bc5477d6c393441fc4b6
7.48,1.59819977,74.8,00000000000000000001c9b70d6895d0086805937e37d060eaeeaa7dd2009baa
9.17,1.81011778,98.8,00000000000000000000c5926c510b20991b6aa15484341d1ef3734305db4d6f
13.33,1.88485823,91.8,00000000000000000002adc1bfca52abfbf22a6b341496d21d9ccf846d869f0f
5.82,1.61274674,89.2,0000000000000000000285ac429ee397b7e615c88698907d74df9add19efe6a7
27.15,2.85318743,96.8,00000000000000000000abc7dc86b58b8a12982ba72250954dc582e5078f8328
7.12,2.1585372,83.5,000000000000000000030bbf5e1b8c93d951ec03b745b32d354ef63beb66a748
14.84,2.35971652,80.60000000000001,00000000000000000001dd96fda3fbe6943aec1e9d3310159d43f709293332ad
9.34,2.37494006,91.10000000000001,000000000000000000031898d559fa9fe410cfa26401fdb943413cb08a8ac101
26,0.6573515,96.39999999999999,00000000000000000000d1572eafa612b32307073303c5bf28f28ee4df24695c
4.34,0.30147898,77.60000000000001,000000000000000000008fb0d94f38542f38c661d03b2dd9175189eb9b85b144
6.67,0.32250562,80.4,0000000000000000000148dc2e33d7e3b96716e282c5efc1f0a8d758b50fa84b
9.31,0.37034688,99.4,0000000000000000000268b145cdc9ab02ae606be94660fedca2db105e769803
7.35,0.33153803,96.3,00000000000000000000d5dd05f41b5c8e840ba3796a65bad4559211cf4c84f5
14.79,0.52141389,99.1,00000000000000000002bbe446d26f8e6467903e77154b7a692d724e94962af6
25.1,0.56726319,92.2,00000000000000000000d00b73ee6bade47648e8d86667bef3f5ebc78da1d7b1
25.51,0.66203661,99.3,000000000000000000016e67c9f5057575e5ec0a09d6371e33a1d88bb17f0693
3.51,0.34980347,99.4,000000000000000000005f431cd0882fbdd436db8f24d1cbcacc1e3db53e1e82
6.87,0.41089028,92.10000000000001,0000000000000000000305e0dac1487c4330c500d55524a1010e4f0a467bcf45
6.43,0.36558338,89.7,000000000000000000005add29575c95e54fd7ebe8320adb2c8184c5381ede56
22.48,0.59563748,99.3,00000000000000000002365b33cfc03f7c592653111bcbd5850ce8d77ae764cd
3.8,0.31993814,99.6,0000000000000000000241f9b72aeac573b82cecf779bef0ce63b1c171972f97
26.02,0.68273024,99.3,000000000000000000023e51bd80514736b4dc16e22c895c3833344cf43d915e
14.29,0.52250311,87.0,000000000000000000008931b5af5d9789b9402f5a655d75539734dd58a1990d
18.26,0.54231896,99.5,000000000000000000015fb35407f21a7e97ac554280d9269d71ef9e9cb8bae7
5.98,0.38680674,99.4,00000000000000000002c386b8642b0d6df067f5a621c06b9c4993319f861c57
12.2,0.49052712,97.7,00000000000000000000f4e41bcae02400a2ddb6ad203500ad04ae7328329890
9.37,0.42680651,97.89999999999999,00000000000000000002592b2e4e3b5f58353f387ff8454ba326dfef2ff3ca72
12.12,0.49183337,93.60000000000001,0000000000000000000329556a9ffb1ff736286e520f843de8f475dad03af471
5.03,0.36138427,41.199999999999996,000000000000000000009e54d7420c5120382b707b2937c1f9a7315d8fc9cc78
20.79,0.7164721,83.39999999999999,000000000000000000003fec7f3eef74e4ac4e7aebc1216c08e84029296eb1ff
5.93,0.46627906,79.2,000000000000000000031fbfa3a3fcef47b81d4b116ed6d1b8a0e41df2e6740b
25.34,1.02108549,94.89999999999999,00000000000000000000b755ce8dd6f410a73144af37fc9c0502362758db6e67
6.54,0.6646575,94.3,00000000000000000002a83bac1f7331cd96b0ea2b9c68f17a93fded9907a946
7.39,0.55098108,86.3,00000000000000000000e227339366f6bb047d4e154f7caaa85b69626cd3bf4a
8.98,0.44382057,72.6,000000000000000000001710db45e54e57357e65f85dfec897d11c776b38c595
13.91,0.47477089,96.7,00000000000000000000fa4478b5fe4464af65f69634949c0d3ecf4104bd4659
11.58,0.45726392,97.7,00000000000000000002567c366873f06fec47be3a3545f11120112a26dc6257
19.7,0.58104343,92.80000000000001,00000000000000000000673de5a04a1e48b0d313eb03640a34b842c593e41038
14.52,0.52141063,95.6,00000000000000000001fd32fb48dcc92d1ff2bc1371c6cd4e2f48f8d42cc9e2
9.25,0.47837567,92.7,00000000000000000000ccea555a1397083834a6ba47564280e37f8c295c9f39
18.98,0.60694105,90.2,000000000000000000012dce179c25147b1032c7d3b65455c3a5915e144e5ad1
18.51,0.57065869,89.4,0000000000000000000121846d687579f6eaf1ab7030a4ccb2d8033fead57da5
16.53,0.50701919,93.4,00000000000000000000dc558021b097a5631213f44a2e0c85d69c10c2f2e658
9.37,0.41883595,89.9,0000000000000000000245347db3d02b089654acbf30d3987ba60bc817b6d5b6
12.69,0.47887601,89.2,00000000000000000002f59ebbc2f5b4b1c1fd3b08acbb7117662c5d69f853d9
4.44,0.35088334,96.0,00000000000000000001698ba09865094706284ad1a92742ac4dbf243163612b
5.64,0.33163132,91.0,000000000000000000026504b737846d0d332a2962e5652232f9a3c49a2c73d5
22.58,0.56282176,90.8,000000000000000000026a52b5274c87ce45549c8f8af0626cbeee24d391d4e3
20.66,0.5274888,92.9,00000000000000000002166533b4b0f84cf65a2bd9b585c2ac02111e283d0ec3
4.25,0.3378275,97.3,00000000000000000000529087e51068a98d16a071401d7d43494c4a3bf75cd6
9.92,0.43920395,93.8,00000000000000000002b2e025cff1d40826b8ae83159878b7eb1913bd8eb887
36.19,0.74937137,94.69999999999999,00000000000000000001c292c76be89e50ada34d4e9146c88cdccf82de67360e
25.44,0.75327691,99.0,00000000000000000000aca980d0ec79792774ae4bd6fd9e3f3c57c4af648e18
6.71,0.54831339,96.6,000000000000000000018fc4302aba6ede1a1f6bc3f6a01700b8dc1bd4e452e2
5.82,0.41120558,99.1,0000000000000000000093cd03dc21aefd07d5d720d3a4e06c0586fa3d2131f2
43.64,1.42100607,98.3,000000000000000000000fab0196073e196cf859e29a97dc2c296e1714371229
23.22,0.83236283,92.60000000000001,0000000000000000000330656b3a0add61c691fe2eb73c5359d2023b535c1a74
8.95,0.6682211,91.2,000000000000000000031169f8c102eec965c4831e397a6c628f43d08e23491d
6.25,0.55399177,80.4,00000000000000000000310e0dac4018f921a9584e9e92cc7615f6b173e3896b
8.58,0.53240843,81.5,00000000000000000000a653dc3ea855b96767aa361505a4a9ae82792f0cec95
18.39,0.60441198,91.5,000000000000000000013835132fed0285c0cd45f13b69ff99d5e3eeda5f1ec7
7.33,0.4150986,88.5,000000000000000000010a7c525635d88a7d2686cb29e69a2f76cf2affed6cec
3.05,0.30017534,57.9,0000000000000000000240aba3629247e3afbb3369cf47964349167f054d8b0b
28.72,0.6085416,95.8,00000000000000000002f1fd371a0b1cb1805f1185aa29ee2cb928e1777046d2
13.55,0.44915755,92.30000000000001,00000000000000000000605a0b28712f1fe0fe2713e73e1fe720c77e6b13b97c
3.25,0.33371931,78.4,00000000000000000000dd362bd258856412e2692e4aed2b57c2120804c3619b
5.17,0.31397176,90.2,00000000000000000000ca56a334b8b4d7132360c6b6476c1a752b9e71dab52b
5.52,0.34804347,93.30000000000001,000000000000000000025888ce9a0c335bece5e82f29248e4c6cb9f713f05f21
20.95,0.48180257,87.0,000000000000000000020cf91409e231de050bb2e4473e086ef42797766d4a6e
5.09,0.31705251,99.8,00000000000000000000459506a1e2260da55c8b488085e19869ca92d7d8ee5a
4.77,0.30279311,74.3,000000000000000000021e083e2301a3ff25b5e7f9f4d1cd554c839a1df338d3
8.68,0.34141499,97.7,00000000000000000002cb1010e6d355b3f85057d6e27590163ef1a1e3b3bf32
8.07,0.33274103,75.0,0000000000000000000218ddb9e04b9716da1de8ec16a907702366bb63d09bed
6.09,0.32719121,74.1,00000000000000000000200e767c1456f3df841fdbf229e7e43db8c69f0d500c
5.2,0.28294762,70.39999999999999,0000000000000000000228c3f4893b8945d0af6f0ca8beb94965c959db420734
5.26,0.27997025,96.0,00000000000000000002172f7f05eaa5d9a5a9d2d6ac9187d93a4e3f3b1107d3
3.48,0.26589079,82.19999999999999,0000000000000000000045af6b45e23bf2aa52bf097a942ecbed59caddf8fbe7
5.78,0.36613991,91.7,00000000000000000002106fceb3b28858c82beb1b37fd797937cb2eb229c774
55.75,1.00701938,99.5,00000000000000000001ee340f3518a4c86de89e17f140f53160a86af12e9578
3.83,0.6272125,97.39999999999999,00000000000000000002734398f9f3c9caec37a1dd695fc8c0d9c6ca037a842b
8.86,0.48897852,96.2,00000000000000000001936be221e3314971f484fdd25224ed35fb62b1a05bba
24.38,0.52013893,97.0,000000000000000000002bbe048a846789b11b4c8476140304cd3d2cdfbfa208
14.24,0.41269987,91.3,000000000000000000005c39bac3a75e9233afc1242d65b141536936e7897f62
3.78,0.32964185,99.6,00000000000000000000b3833ad1f2e7adffe45a4384b97d25e7edc2fe8daf68
12.69,0.41190751,98.3,0000000000000000000320354af0cd68314014ad0c7c381862a9b0b3dd551129
8.36,0.33378864,98.6,00000000000000000000a7de8213037e085d11aec422c0e44da0e4bec6a3b6e8
9.03,0.30062555,98.5,000000000000000000025b7eab77f8a74cfd19fd6d73cb9ea33c5806e2e0d243
10.01,0.32838306,95.6,000000000000000000000f70a0aecb1b5764e7e61bb4163f23eb412a33a771c9
20.4,0.43334472,91.5,0000000000000000000192df7bc0fdeb3c5ffd7bc34cf857d1c55597c124df55
11.89,0.44327688,87.6,000000000000000000003a42a6591d26bf74c09faaf456ce78eca0afed759808
3.49,0.2743133,64.1,000000000000000000002bf83febbaf4f8a76d52374e6af9a6aa86c850b4045f
14.05,0.3871494,92.4,00000000000000000001b4b4f9494a92f1a2c3ed68cc34c7fda77125b8095cfc
25.06,0.57563996,88.9,0000000000000000000186e1eedf90fa30fe8f69bce1bebeed94b085e8261077
19.68,0.50903072,98.6,000000000000000000018441821cc8a34cde802ebb351b70e7f9f7681dccd16e
34.32,0.61787648,94.8,000000000000000000001a964ce4463a94da6ae5f13aa093c55e0c81a7daa4b7
16.63,0.4674246,97.89999999999999,00000000000000000001b3050cb2b18fcf8459fb1e62086eae6fd0ffb08263c9
4.46,0.32496578,93.0,000000000000000000027ad21a25779e2b77ae48a0e122f735876e03a2da769a
7.01,0.34516996,83.3,00000000000000000003173f9fc74ed9112fcd633eebf5ee2ff585fb6016b0c5
30.46,0.61033009,99.3,00000000000000000000b2a38e98aa32d96d7349e8b772047946db2b7c19f5ae
5.36,0.36949248,81.3,00000000000000000002141eb13caa5661130b5b56dba41516e2da1ed60644e6
23.65,0.53779711,91.4,000000000000000000009d22aba88102875a1e98750a8e804ef7ca3c9bb2badf
14.64,0.45326734,89.8,00000000000000000002d0aa70024c05626a0746e401ec33ac6a4c0dff4f4e44
55.53,0.82155988,98.5,00000000000000000002d09e6a67828c89fcc59e95d355e323433cf3289a5987
46.05,0.81241351,94.6,000000000000000000012808def05c6683fa0caa0957465fff2f988a0d664e00
7.42,0.54311345,99.1,00000000000000000000f54c09b09cf8930124675b204b2261306a4dae59864b
9.13,0.55849654,96.3,000000000000000000006012091ac2480219be09a2bc165628b9cdc5e8aa147f
37.02,0.7726809,98.5,00000000000000000002985bfd457af0b64c0cc1d87392e719ab42c171d23b83
4.07,0.47492064,97.3,00000000000000000000c5895ba68b39cd32db9f72cd92e0a91cccc76c7e696a
21.63,0.51339244,95.8,000000000000000000015ec875a1dfbeb34875898e8b13613eaa1b359625c798
19.0,0.5095832,92.30000000000001,000000000000000000015b9f3b9de69c51227a247866d23b4d8bc8bed3ec8974
14.83,0.43954566,91.2,00000000000000000000597b26f57c5357826ca50e47399fc4f1f51c0f33062b
42.98,0.73745818,96.7,00000000000000000001fc291da8f7601f266875b5c30db5fb61f0eda6ea0506
6.87,0.4155224,87.9,000000000000000000012c391b9bbb0de62a141e364ae8c0fac73aa3c4f7924d
9.89,0.44431795,85.5,000000000000000000010f4c220e71f34615899225873e0ed1f5ccb12ff5d52c
60,0.55187017,95.0,000000000000000000014efac6c10ac9d4546fc6a38c6b3518af3e8d2a360a7a
7.84,0.4278079,94.1,0000000000000000000134f9200fbe5482a1819ac04b95f9297be8583f78e90b
22.71,0.42154172,99.7,000000000000000000006e28fe04ea33b2192c1d7364ffab53f92ce614342622
14.17,0.39790247,92.9,00000000000000000000b5695d8ba34c41987591a7b5fa620fd9e5d85ff9ece5
7.15,0.33427516,60.5,000000000000000000030fee1f7095bc6993d0aeef0a52d1a27bfb8b89ec0135
29.33,0.44035333,94.8,0000000000000000000316eefebc39d0824bade6c8d7f76cbbf93f272f5e9c57
8.49,0.36710246,97.6,00000000000000000001f0112092b9c3312bf416496cd8abcda1c9af63206506
10.29,0.32857032,93.5,0000000000000000000234cbf83520b142d4116047976be2dc20cd1139f77282
15.28,0.34412845,84.89999999999999,00000000000000000002e060542c72ba51c78dc348f24316ff0abacf43521d4f
8.11,0.32916834,85.9,00000000000000000000ab3a7bf1c0fe96fcb9b12096df1d01d28a6a8942d720
4.51,0.29564917,62.7,00000000000000000000ea8e7dbc90a3ecf8b8a542a99e96e8a7c7cda7fd1be6
8.45,0.30946881,80.2,00000000000000000000ebf759909d976c1d20f56b268a7a5ed4dbf756d0301f
9.99,0.31238799,93.30000000000001,000000000000000000023bc2775ecc623608b3a83586ec620146da0b6ce70e1b
4.87,0.27999758,99.1,00000000000000000000b67f163d28674a745efe6315e93d7a90fcf3d6a1a56c
8.81,0.30960819,99.9,00000000000000000003070b580a25304b5021f34390cfc63b678e80af4c175c
5.64,0.29092064,99.9,00000000000000000001b15c525ff432ed4a65c5108600f861b8053c9a712a76
7.61,0.31742007,95.89999999999999,0000000000000000000074ed0f0f5575f9974c0eff3454f376cf67450ed9936e
6.26,0.30372642,91.2,0000000000000000000130c479e9afbcc13f03ea59ce119ed102643b538ba5c6
21.84,0.39414895,91.5,000000000000000000029f5e60af0c94f385d2c3173112ac9c9237a592e3fbef
4.95,0.33068873,95.0,0000000000000000000056ba3aaabf4d47d2c13794b81d913744929de0f20750
28.45,0.76222083,99.0,00000000000000000000eee7fc2c4be3f09447ef119383e632a5017cc345f3e8
5.92,0.32638274,95.3,00000000000000000001bde8b6e22b1893daab039cc4a8e1f2797e9c3d869c1a
6.09,0.32532703,96.6,00000000000000000001c218b222861ccfbc5b181b758b25a4f7341aaa5ecd7a
29.24,0.41885699,99.3,000000000000000000003659ac263a431bf7ebc7e74675b1494b1a1502efc25d
32.26,0.40494258,93.30000000000001,0000000000000000000291f6137bc56658989d120abb62ba526656374263facd
20.9,0.427112,82.3,0000000000000000000044505c01718a21ff3fde78fe75d6e59f73c5518f65b6
18.04,0.40036352,89.0,00000000000000000000d9b1f4764d2c05245526a763fc31636b4fb02eca498b
5.47,0.3438103,93.0,00000000000000000002d0ae5bd76148bae977573ccd3444dfd166a7778bed67
4.14,0.33147234,99.5,000000000000000000032227851c30070d009a427bbbaf07366a8dab747e2a63
13.44,0.33055833,99.7,000000000000000000011fc11e4e77de5e98c3ecb4cc99ba74184fdf3df0692e
17.29,0.39211622,91.10000000000001,000000000000000000011de44f87ebf23417ecd47e8cfc83db694dbb8e5deef7
4.55,0.31803292,94.89999999999999,0000000000000000000262a6ac3cbea9e8c7dca5f8475da5d495ded9285e4a22
11.57,0.37110065,97.6,00000000000000000002ded7429490197a38ca191cead0a7a6ef6b620dc1ec1c
10.09,2.44065242,68.5,00000000000000000000a3960b836748eebd147af02432d63077859af9b3b4c8
22.4,5.64939995,95.5,00000000000000000002aef794313e441548e03e4ebf5f4344af11f04a466d6d
4.35,5.18661565,95.19999999999999,000000000000000000021c20d5d4354d0bb567e39cc5f8f02d25a98eb17af785
15.78,4.09824358,81.5,000000000000000000026e4c77268b8a188a968e724c70eb50cf5c8274e97ce4
6.19,3.90063018,78.60000000000001,000000000000000000012293387c908d5de20cb1ba5ae9eae4b01fc91302c879
31.74,4.89355712,96.2,00000000000000000000e1259b9592acc36862386875a6274f40006a7ea668a0
78.87,5.58036482,98.7,0000000000000000000235f22b29e0a4576e7fbb87bf9af3be9fdcbbe8264da6
10.27,4.86218635,99.8,00000000000000000003016ccf413e25710a5a42c4bc823a08b06a87f1384b80
6.31,4.25202332,99.5,00000000000000000002e70653b4e7a183127b8a194e29e0ec62599aee4168f1
4.21,3.72895589,91.8,000000000000000000002300e39625a7aa47c62a9e203fc4fb197e93ee63d175
12.71,3.27980424,96.1,00000000000000000000c30e4fcd43e11c593ea6d09b43ac6175ec9b5b30b350
16.94,3.35065001,91.4,0000000000000000000293cf8c466aa5be1c370b06cae5d465c46590ac241ef5
6.44,2.89649581,80.5,00000000000000000001130c227aae25f2d2977c261e4831b47784e67a236116
26.56,2.96728982,94.5,00000000000000000000eeafdeba802c5e234ed8f0f7fc6848dddaa457ca167d
18.7,2.49162848,99.8,000000000000000000003bb79e0654139b4dacec562b23fe966e4caca0038d1a
11.15,1.7489822,97.5,000000000000000000029ce6fc2f7eaa66ecf61d6a6b3818fe7fbb61caeeab33
4.95,1.20366558,97.8,00000000000000000002be41ebd1a1f0e846c1e94aabcf7b3a5701692a74ff95
11.6,1.02675786,98.4,00000000000000000000d2baadd09f9d1dafdc2985cd80b2a0616b706fc57558
6.4,0.7287725,97.6,0000000000000000000008c85653b32ae44ceae22edb70b7700382c02da13cda
11.67,0.72539824,92.7,00000000000000000000d1e9323bb828c8d295a9b644759b754fa41b922b5d9e
5.24,0.44089455,87.1,0000000000000000000186d876cdd30e3c127328cc075daf0ccc81c661d6e19d
40.37,1.38400992,98.8,00000000000000000001d96acb5cd07a1ecc81223a57817a66685f22bd3c108e
12.05,0.67155488,99.2,000000000000000000005536a454513203bc348c4e5f408a8ee78daaeb3f6b71
5.43,0.46844828,91.3,000000000000000000009a9254fc10b73cb6d7873ddb14b112d1319ad6bdbfaf
11.46,0.58781563,88.4,00000000000000000001cc0502cb750491b3e9c6b8ef72366000c1b8835098fd
3.12,0.45490452,72.3,00000000000000000000b2a12e9e2ba730fa14b4906225eae3eac0b4ea0930d9
10.82,0.53460082,88.6,0000000000000000000081efe36981177560d002de968aaacd5713dc6af9e76a
8.02,0.56886597,98.4,000000000000000000031e29eb7a2d3b1149f38be2881902da3de69ecf1cb655
31.47,1.02819068,96.3,00000000000000000002d2fb5fdbbc2183b02347e5ce2a05bf0f20033801ed92
9.34,0.57714,92.10000000000001,00000000000000000002941d26b21f375d4add93f7a9715d3ea818c4f38e540d
23.06,0.88199381,97.1,00000000000000000002d4cd2a2e61f46ccb7ff2a37088cf88280404a3b5cb3b
15.63,0.72122705,93.7,0000000000000000000305cae468324fb9c7ad2d54248a9d13c8b150b232b366
20.72,0.81730644,94.1,000000000000000000010fdb8984aa7b2bdee533fbd9541cf652fee79879b14f
5.28,0.43276404,98.0,00000000000000000002ac885fab3cd598f5ae4092fc92b3d4c7096ef0f0caae
32.61,1.11606233,99.8,0000000000000000000292898acfe4e63948da99162ae12ae45d924965c4f007
5.55,0.44060014,85.1,00000000000000000000d7dbf89f76dab71147ecb933030a346b38865b677b53
18.68,0.826563,92.60000000000001,000000000000000000020b658e4d7a91f51ce1baec49a2cc86c9ce4a4755933c
4.27,0.39737605,84.5,000000000000000000012406bc34c2cf3e9c9b9ec8be50c07df8052a2a1d2710
3.58,0.34869739,95.1,0000000000000000000243410b11116d167f57d0e5f64bfb2d4d18421cfeb9ad
10.14,0.48046748,81.89999999999999,0000000000000000000269a954c1ac6a6ffb6473f4803120c30fc0a477728704
13.14,0.57753594,87.4,000000000000000000020d19e9ce6204de89eaf5508cf5a11db544ae62e6df11
20.6,0.75406338,95.1,000000000000000000013e32ec358d334568227b816520049404a2e698e2a87e
9.61,0.5574082,86.0,000000000000000000008da065220e9dedbec50ad80991d47781e0cd7dbc3937
16.03,0.56056644,98.2,0000000000000000000218acee9602b86bcff19840779d7bbb9e4012e315422a
15.89,0.60010847,97.1,00000000000000000000cfeb00f0ee9a354709d033f7d4d5f6095b4d70e90d0f
4.21,0.33052346,92.5,0000000000000000000091060678b772979116da2e92466a5445720760859364
3.88,0.30483264,59.199999999999996,000000000000000000000afeb966d4478354a0e930548f388b03d67eef8c86d8
10.34,0.43086273,81.8,000000000000000000016fe38cbe574d7467e276b7879b7e33720e151c5c6f8d
6.14,0.34966715,98.5,000000000000000000023564fe80348a13f511f22e3a08c4317f5b5dd72422a7
39.41,0.97434309,99.0,0000000000000000000168bf7babbcdad6d2e1d9f5b53bf164c90a08b81c7bc5
8.85,0.4211098,98.0,000000000000000000014d8e8012952d066dceb08105c51cbbd3a84cad4b1ad2
3.38,0.26528167,54.900000000000006,00000000000000000002fecf5156404ac02e80c1dc4d9a35aa82ac1fb1a5b6bd
3.38,0.2516964,98.1,00000000000000000002743ca54f687d9ffcd9037989969bee291bc44204c24d
7.66,0.32305173,92.5,0000000000000000000121edd6d97464ebbbfb9c2334bd5952ae72c98bfa10c0
7.26,0.31721727,89.2,00000000000000000000a0d6b428c9af46ba6d90f6693e85e98cad90225a0a7c
51.29,1.07019332,94.1,0000000000000000000227d661167d10bf562097f884114b890bd2eae7d2f507
3.86,0.31690965,99.0,000000000000000000019b976725a0d05a8fce0df3ec1a42a1d42592abf1442b
7.9,0.36868166,93.60000000000001,00000000000000000001db6de4f4995bdbfbbeba598f4913154b85c5c3520103
8.85,0.37316656,82.5,000000000000000000014cb15296c5f9aa30a48329e7fc61907759e633230305
10.49,0.36178185,95.39999999999999,00000000000000000002808b1ab3fde5fc56260df082e2df31b9da055afb09d5
5.95,0.31600563,87.7,00000000000000000000246beefc36f4534f30b4238f574dadb6927bbee35ba3
28.2,0.61546277,87.6,00000000000000000002b624932f7a84d33a59ce40267ebffc8c37f03f38e03f
5.72,0.30956373,87.2,00000000000000000002203467579cc4077a933b19677c7aae6ba8cfaf9c7e45
4.43,0.27275949,96.6,000000000000000000023af1f6cc5ff725cf9f1953eabb7f4108968aa103b93d
9.15,0.32942543,96.5,0000000000000000000087e72947dbb23a5da907796a538026f23f963fd104fd
6.68,0.27229457,89.8,00000000000000000002b1354f681a1567ac44b11c8925276227fcae0385875e
27.22,0.46322485,91.2,00000000000000000002622b5d4d2572f56086a204a5a17b3e6f596631275f58
4.3,0.25021876,94.1,000000000000000000032e8adcf0bc41c05e9acd5c91dc8563f60f65af139bc4
6.13,0.25277568,95.39999999999999,00000000000000000000dc6a4fac4c69236b3bc30a6bf88c1a1da0c7acf4af49
8.4,0.27175805,79.7,0000000000000000000093290d197e2ade118d8ae73caaeef6891dc067a34c1b
3.72,0.21046367,98.6,00000000000000000000ee3a3705c5690ac458e334d74cfa5f0303d4246b5d3b
7.58,0.26102988,85.3,000000000000000000032447ad8e283469a06872603122754ee5a8c1b5bb18fd
9.15,0.2645379,83.8,000000000000000000032484c83ffe9db04dba939d971b54ccf53c5d23988246
13.01,0.31041478,92.10000000000001,000000000000000000001625b43f488b42e5a39a3a1db634ad30db979e3cc49f
5.88,0.22645949,99.0,00000000000000000002b7b15fd0b5a71a95ffa8e2aa978c7bd4c00d63f59cd3
8.86,0.26182683,70.3,00000000000000000002f2f2c13a255e192d7a5883cb081e79fb87c051946f31
5.82,0.25297705,68.8,0000000000000000000192e6fa15fd76d202fb0716ed4d563b8658e75ae60cca
11.41,0.2958266,89.8,00000000000000000001bed9415347441f0e2640c1c2c9700c5ee45e919662b5
9.86,0.25989318,89.0,000000000000000000001b2cee2106b438f21e2d7686a2ea8c53e5bb3c21b1cd
4.79,0.23012314,95.0,000000000000000000029dc7d7631314511a6902b678db73eaf50ec5b94295de
5.16,0.20913232,65.3,00000000000000000001ab2e235f4bd5d57bea576835ef38a3cc6b0681f9c6a1
4,0.23508272,34.0,0000000000000000000153e9acf74180bb21d356621433a9e8b31a3e2df29629
21.27,0.28753705,94.6,00000000000000000003037158040128a053f6b7a1fa11fc6417dc5865779430
9.44,0.25353091,97.2,000000000000000000009aeb94b36a12bfa7f166c079ee3474edcd9ae947537a
3.87,0.23959075,86.1,00000000000000000001e51c48910e5d10d65d3b49862cee0d621eb02ab9a1b4
9.32,0.24759601,99.1,00000000000000000002c5d2980f2a9d6259b68e23aa51d6bc76936c84888796
16.97,0.26680191,98.5,00000000000000000000008ef22e9cffcf9657681e23e68371bd054d0e251815
7.71,0.2429813,84.6,00000000000000000002b23bd7860ff00b0dff3fafbf1ad42dffc312bb06e4c9
9.39,0.25615827,60.3,0000000000000000000076a5af38de25cda0e76123756de732a090558034a691
3.89,0.23402795,98.5,00000000000000000000e3e4446878ebc3b8f62a59b92ba745c7c3ba69024e2c
10.34,0.26034044,90.7,00000000000000000001e1494671b099bba9ee6debc7a1d910efeae728b8178e
3.88,0.24313379,64.5,00000000000000000000116018efdef3881b5c088764a56007dfda3f284850f7
8.51,0.26414893,98.4,00000000000000000003616279ac7ed572427cc222854df3e7ef6c74265b915b
54.4,0.40102662,98.8,000000000000000000000f46b6b904a39cc7715caecde26c1256b99b1c8d06f9
9.76,0.28262068,95.3,00000000000000000001f8d2ec19e7eeb789ddb869bbd6fbb050d9e8a4b6f631
8.42,0.26627886,85.6,00000000000000000001d945209f7ed96d1d4c70784114493e959c0ff27ef9fd
18.5,0.29021866,89.60000000000001,0000000000000000000064970d16dd3c5dc6118b74c54c2c94a8f1efc3180b6a
6.4,0.25925996,79.2,000000000000000000031fb301d81da8761745337f5ffa50f231cb6a93d487cf
7.94,0.25946417,98.3,00000000000000000003264107ab99ec30013e88cfa2e2bb5e09738cb246dced
3.61,0.25010917,43.4,00000000000000000002a41cbc0c2221594b5abe97a1d101feb1caf91ab1aae7
4.34,0.24768817,80.0,000000000000000000011436966754cac4147de439bd382088486e2654375683
15.89,0.28800075,89.60000000000001,00000000000000000001514ac64599f0c556dcfff1090f963c7f94e48dac5cf5
4.37,0.25135748,57.099999999999994,00000000000000000001d2c85f7d0fd6ec1ec92e55a6c57aed0ea78cdbe82416
13.84,0.26898649,93.4,000000000000000000021148264dbae692e13ae6cae6d7bea8621b746c78075f
24.7,0.31733037,66.10000000000001,000000000000000000007df0dd31c47d9afc5514b533271eabbf33b0f9946046
3.44,0.27376241,49.1,00000000000000000000ef26c5ae6bf8a420ab474d4279325be71d73c06204a0
5.29,0.26990645,88.7,00000000000000000001a79a9b492835e0ff29e8a9dd17d70d37ece6066b5cef
19.03,0.29718923,99.7,0000000000000000000260fc99393ec64228f71894ad7f5835d5eba250f80280
18.77,0.30919082,95.8,00000000000000000002c61d79da7d3602bbc46804da6a2d655bd469721b5c00
27.85,0.356656,94.1,00000000000000000002d607bab122276f4a038605e32fda169ce3a09849cf5a
4.99,0.32030462,97.6,00000000000000000000972ee3bd4ee53d5df1808a5f6247c29fd28192fa6087
3.06,0.25790334,91.8,00000000000000000001abe67bdea316ad2b99761c3ef4e6d54d8bbdf1e4ba76
12.52,0.3360407,76.1,00000000000000000002ec7ead8282eeb226811b7c68c495bb02cacdeb93cd6e
14.08,0.35522915,93.4,00000000000000000000346e05cae3f23bbb278b0990b1ad786cd401932a6872
15.78,0.34725184,99.4,0000000000000000000140ae9a3a25aff4f6b6e95e3ff2e2465d7ff83b82a675
8.37,0.33214183,75.0,00000000000000000000b8bff8cb8c881a12933c593dfae282149c7fcde0200e
